ID;RESP_ID;RESP_ID_RAW;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q011;Q013;Q015;Q016;Q017;Q019;Q021;Q022
3333;1135;r01135;0;5;0;1;1;1;1;1;3;1;1;0;3;1;1;6;1
3334;1136;r01136;0;5;0;1;1;1;1;2;9;1;1;1;6;1;1;1;0
3335;1137;r01137;0;5;0;1;1;1;1;1;4;1;1;1;3;1;1;1;0
3336;1137;r01137;0;5;0;1;1;1;1;1;9;1;1;1;3;1;1;1;0
3337;1138;r01138;1;;;;1;1;2;1;4;1;1;0;5;0;0;7;1
3338;1138;r01138;1;;;;1;1;2;1;4;1;1;0;5;0;0;2;1
3339;1138;r01138;1;;;;1;1;2;1;9;1;1;0;5;0;0;7;1
3340;1138;r01138;1;;;;1;1;2;1;9;1;1;0;5;0;0;2;1
3341;1138;r01138;1;;;;1;1;2;1;13;1;1;0;5;0;0;7;1
3342;1138;r01138;1;;;;1;1;2;1;13;1;1;0;5;0;0;2;1
3343;1138;r01138;1;;;;1;1;2;1;12;1;1;0;5;0;0;7;1
3344;1138;r01138;1;;;;1;1;2;1;12;1;1;0;5;0;0;2;1
3345;1138;r01138;1;;;;1;1;2;1;16;1;1;0;5;0;0;7;1
3346;1138;r01138;1;;;;1;1;2;1;16;1;1;0;5;0;0;2;1
3347;1138;r01138;1;;;;1;1;2;1;1;1;1;0;5;0;0;7;1
3348;1138;r01138;1;;;;1;1;2;1;1;1;1;0;5;0;0;2;1
3349;1139;r01139;0;5;1;;1;0;0;0;;0;0;0;2;1;1;0;0
3350;1139;r01139;0;5;1;;1;0;0;0;;0;0;0;2;1;1;4;0
3351;1140;r01140;1;;;;1;1;1;1;9;1;1;2;2;1;1;7;2
3352;1140;r01140;1;;;;1;1;1;1;9;1;1;2;2;1;1;8;2
3353;1140;r01140;1;;;;1;1;1;1;9;1;1;2;2;1;1;9;2
3354;1140;r01140;1;;;;1;1;1;1;9;1;1;2;2;1;1;1;2
3355;1140;r01140;1;;;;1;1;1;1;9;1;1;2;2;1;1;0;2
3356;1140;r01140;1;;;;1;1;1;1;9;1;1;2;2;1;1;6;2
3357;1140;r01140;1;;;;1;1;1;1;9;1;1;2;2;1;1;2;2
3358;1141;r01141;0;0;1;;1;0;1;2;9;1;1;0;2;0;0;0;1
3359;1141;r01141;0;0;1;;1;0;1;2;9;1;1;0;2;0;0;1;1
3360;1142;r01142;0;3;1;;1;1;1;1;9;1;1;0;3;1;1;4;1
3361;1143;r01143;0;2;1;;1;2;1;0;9;1;1;0;4;1;1;0;2
3362;1144;r01144;0;2;1;;1;2;2;1;4;1;1;0;4;1;1;2;2
3363;1144;r01144;0;2;1;;1;2;2;1;4;1;1;0;4;1;1;6;2
3364;1144;r01144;0;2;1;;1;2;2;1;4;1;1;0;4;1;1;0;2
3365;1144;r01144;0;2;1;;1;2;2;1;4;1;1;0;4;1;1;1;2
3366;1144;r01144;0;2;1;;1;2;2;1;9;1;1;0;4;1;1;2;2
3367;1144;r01144;0;2;1;;1;2;2;1;9;1;1;0;4;1;1;6;2
3368;1144;r01144;0;2;1;;1;2;2;1;9;1;1;0;4;1;1;0;2
3369;1144;r01144;0;2;1;;1;2;2;1;9;1;1;0;4;1;1;1;2
3370;1145;r01145;0;2;1;;1;0;0;2;;0;0;0;4;1;1;2;0
3371;1145;r01145;0;2;1;;1;0;0;2;;0;0;0;4;1;1;0;0
3372;1145;r01145;0;2;1;;1;0;0;2;;0;0;0;4;1;1;1;0
3373;1145;r01145;0;2;1;;1;0;0;2;;0;0;0;4;1;1;9;0
3374;1146;r01146;0;2;1;;1;0;0;0;;0;0;0;2;1;1;1;2
3375;1146;r01146;0;2;1;;1;0;0;0;;0;0;0;2;1;1;0;2
3376;1147;r01147;0;2;1;;1;0;0;0;;0;0;0;5;1;1;0;2
3377;1148;r01148;0;2;1;;0;1;0;0;;0;0;0;2;1;1;2;0
3378;1148;r01148;0;2;1;;0;1;0;0;;0;0;0;2;1;1;5;0
3379;1148;r01148;0;2;1;;0;1;0;0;;0;0;0;2;1;1;0;0
3380;1149;r01149;0;2;1;;1;0;0;0;;0;0;1;6;1;1;7;0
3381;1150;r01150;0;3;1;;1;0;0;0;;0;0;0;3;1;1;4;2
3382;1150;r01150;0;3;1;;1;0;0;0;;0;0;0;3;1;1;5;2
3383;1150;r01150;0;3;1;;1;0;0;0;;0;0;0;3;1;1;0;2
3384;1151;r01151;0;2;1;;1;0;0;0;;0;0;0;3;1;1;0;2
3385;1152;r01152;0;2;1;;1;0;0;0;;0;0;0;2;1;1;5;0
3386;1152;r01152;0;2;1;;1;0;0;0;;0;0;0;2;1;1;6;0
3387;1152;r01152;0;2;1;;1;0;0;0;;0;0;0;2;1;1;0;0
3388;1153;r01153;0;2;1;;1;1;1;1;4;1;1;0;4;1;1;0;0
3389;1153;r01153;0;2;1;;1;1;1;1;9;1;1;0;4;1;1;0;0
3390;1154;r01154;0;1;1;;1;2;0;0;;0;0;1;3;1;1;1;1
3391;1154;r01154;0;1;1;;1;2;0;0;;0;0;1;3;1;1;0;1
3392;1155;r01155;0;2;1;;1;1;2;0;;0;0;0;4;1;1;5;2
3393;1155;r01155;0;2;1;;1;1;2;0;;0;0;0;4;1;1;0;2
3394;1155;r01155;0;2;1;;1;1;2;0;;0;0;0;4;1;1;1;2
3395;1156;r01156;0;2;1;;1;1;1;1;4;1;1;0;4;1;1;7;2
3396;1156;r01156;0;2;1;;1;1;1;1;9;1;1;0;4;1;1;7;2
3397;1156;r01156;0;2;1;;1;1;1;1;12;1;1;0;4;1;1;7;2
3398;1157;r01157;0;5;0;1;1;2;2;0;;0;1;1;4;1;1;0;0
3399;1157;r01157;0;5;0;1;1;2;2;0;;0;1;1;4;1;1;1;0
3400;1158;r01158;0;2;1;;1;0;0;2;;0;0;0;4;1;1;0;2
3401;1159;r01159;0;0;1;;1;2;2;2;2;1;1;0;1;1;1;5;0
3402;1159;r01159;0;0;1;;1;2;2;2;2;1;1;0;1;1;1;6;0
3403;1159;r01159;0;0;1;;1;2;2;2;2;1;1;0;1;1;1;0;0
3404;1160;r01160;0;4;0;1;1;1;0;0;;0;0;0;2;1;1;2;0
3405;1160;r01160;0;4;0;1;1;1;0;0;;0;0;0;2;1;1;5;0
3406;1160;r01160;0;4;0;1;1;1;0;0;;0;0;0;2;1;1;6;0
3407;1161;r01161;0;3;1;;1;0;0;0;;0;0;0;4;1;1;7;2
3408;1161;r01161;0;3;1;;1;0;0;0;;0;0;0;4;1;1;2;2
3409;1161;r01161;0;3;1;;1;0;0;0;;0;0;0;4;1;1;5;2
3410;1161;r01161;0;3;1;;1;0;0;0;;0;0;0;4;1;1;6;2
3411;1161;r01161;0;3;1;;1;0;0;0;;0;0;0;4;1;1;1;2
3412;1161;r01161;0;3;1;;1;0;0;0;;0;0;0;4;1;1;0;2
3413;1162;r01162;0;5;0;1;1;1;1;1;4;1;1;1;3;1;1;2;0
3414;1162;r01162;0;5;0;1;1;1;1;1;9;1;1;1;3;1;1;2;0
3415;1163;r01163;0;5;1;;1;1;1;1;4;1;1;0;2;2;2;7;1
3416;1164;r01164;0;1;1;;1;1;1;1;4;1;1;0;4;4;4;4;0
3417;1164;r01164;0;1;1;;1;1;1;1;9;1;1;0;4;4;4;4;0
3418;1165;r01165;0;2;1;;1;2;2;2;;0;1;1;1;1;1;0;1
3419;1165;r01165;0;2;1;;1;2;2;2;;0;1;1;1;1;1;1;1
3420;1166;r01166;0;5;0;1;1;1;1;1;4;1;1;1;4;1;1;7;0
3421;1166;r01166;0;5;0;1;1;1;1;1;9;1;1;1;4;1;1;7;0
3422;1167;r01167;0;5;1;;1;1;1;1;9;1;1;1;8;1;1;7;0
3423;1167;r01167;0;5;1;;1;1;1;1;14;1;1;1;8;1;1;7;0
3424;1168;r01168;0;5;0;1;1;1;1;0;9;1;1;0;6;0;0;3;0
3425;1169;r01169;0;5;1;;1;1;1;1;4;1;1;0;6;1;1;2;1
3426;1169;r01169;0;5;1;;1;1;1;1;4;1;1;0;6;1;1;5;1
3427;1169;r01169;0;5;1;;1;1;1;1;4;1;1;0;6;1;1;0;1
3428;1169;r01169;0;5;1;;1;1;1;1;4;1;1;0;6;1;1;1;1
3429;1169;r01169;0;5;1;;1;1;1;1;9;1;1;0;6;1;1;2;1
3430;1169;r01169;0;5;1;;1;1;1;1;9;1;1;0;6;1;1;5;1
3431;1169;r01169;0;5;1;;1;1;1;1;9;1;1;0;6;1;1;0;1
3432;1169;r01169;0;5;1;;1;1;1;1;9;1;1;0;6;1;1;1;1
3433;1169;r01169;0;5;1;;1;1;1;1;3;1;1;0;6;1;1;2;1
3434;1169;r01169;0;5;1;;1;1;1;1;3;1;1;0;6;1;1;5;1
3435;1169;r01169;0;5;1;;1;1;1;1;3;1;1;0;6;1;1;0;1
3436;1169;r01169;0;5;1;;1;1;1;1;3;1;1;0;6;1;1;1;1
3437;1170;r01170;0;5;1;;1;0;1;0;9;1;1;0;3;1;1;2;1
3438;1170;r01170;0;5;1;;1;0;1;0;9;1;1;0;3;1;1;0;1
3439;1170;r01170;0;5;1;;1;0;1;0;9;1;1;0;3;1;1;5;1
3440;1171;r01171;0;2;1;;1;0;0;0;;0;0;0;5;0;0;1;0
3441;1172;r01172;1;;;;0;0;1;1;15;1;0;0;3;0;0;0;0
3442;1173;r01173;1;;;;1;0;1;0;14;1;1;0;3;1;1;0;2
3443;1173;r01173;1;;;;1;0;1;0;14;1;1;0;3;1;1;6;2
3444;1173;r01173;1;;;;1;0;1;0;14;1;1;0;3;1;1;2;2
3445;1174;r01174;0;5;0;1;0;2;0;1;9;0;1;2;1;0;0;0;0
3446;1174;r01174;0;5;0;1;0;2;0;1;9;0;1;2;1;0;0;8;0
3447;1174;r01174;0;5;0;1;0;2;0;1;4;0;1;2;1;0;0;0;0
3448;1174;r01174;0;5;0;1;0;2;0;1;4;0;1;2;1;0;0;8;0
3449;1175;r01175;0;5;0;1;1;1;1;1;14;1;1;0;3;1;1;0;0
3450;1175;r01175;0;5;0;1;1;1;1;1;14;1;1;0;3;1;1;1;0
3451;1176;r01176;0;0;1;;1;1;0;2;;0;0;0;2;0;0;1;1
3452;1176;r01176;0;0;1;;1;1;0;2;;0;0;0;2;0;0;0;1
3453;1176;r01176;0;0;1;;1;1;0;2;;0;0;0;2;0;0;5;1
3454;1177;r01177;0;5;1;;0;1;0;2;9;1;0;0;6;0;0;4;0
3455;1178;r01178;0;2;1;;1;2;1;1;4;1;1;1;3;1;1;0;2
3456;1178;r01178;0;2;1;;1;2;1;1;9;1;1;1;3;1;1;0;2
3457;1179;r01179;0;3;1;;0;0;0;0;;0;0;0;4;0;1;2;1
3458;1179;r01179;0;3;1;;0;0;0;0;;0;0;0;4;0;1;1;1
3459;1180;r01180;1;;;;1;1;1;1;4;1;1;0;1;1;1;8;0
3460;1180;r01180;1;;;;1;1;1;1;9;1;1;0;1;1;1;8;0
3461;1180;r01180;1;;;;1;1;1;1;10;1;1;0;1;1;1;8;0
3462;1180;r01180;1;;;;1;1;1;1;3;1;1;0;1;1;1;8;0
3463;1180;r01180;1;;;;1;1;1;1;13;1;1;0;1;1;1;8;0
3464;1180;r01180;1;;;;1;1;1;1;12;1;1;0;1;1;1;8;0
3465;1180;r01180;1;;;;1;1;1;1;14;1;1;0;1;1;1;8;0
3466;1180;r01180;1;;;;1;1;1;1;16;1;1;0;1;1;1;8;0
3467;1181;r01181;0;3;1;;1;1;1;1;9;1;1;1;1;1;1;0;1
3468;1182;r01182;0;3;1;;0;2;1;1;4;1;1;1;1;1;1;9;0
3469;1182;r01182;0;3;1;;0;2;1;1;4;1;1;1;1;1;1;1;0
3470;1182;r01182;0;3;1;;0;2;1;1;4;1;1;1;1;1;1;0;0
3471;1182;r01182;0;3;1;;0;2;1;1;4;1;1;1;1;1;1;2;0
3472;1183;r01183;0;5;0;1;0;1;1;0;9;1;1;0;3;0;0;0;1
3473;1183;r01183;0;5;0;1;0;1;1;0;9;1;1;0;3;0;0;8;1
3474;1183;r01183;0;5;0;1;0;1;1;0;4;1;1;0;3;0;0;0;1
3475;1183;r01183;0;5;0;1;0;1;1;0;4;1;1;0;3;0;0;8;1
3476;1184;r01184;0;1;1;;0;2;1;2;9;1;1;0;2;0;0;0;1
3477;1184;r01184;0;1;1;;0;2;1;2;4;1;1;0;2;0;0;0;1
3478;1185;r01185;0;5;1;;1;0;0;1;9;1;1;0;3;1;1;4;2
3479;1185;r01185;0;5;1;;1;0;0;1;3;1;1;0;3;1;1;4;2
3480;1186;r01186;0;2;1;;1;1;1;1;9;1;1;0;5;1;1;0;0
3481;1186;r01186;0;2;1;;1;1;1;1;9;1;1;0;5;1;1;1;0
3482;1187;r01187;0;5;0;1;0;1;1;1;9;0;1;0;6;1;1;5;0
3483;1187;r01187;0;5;0;1;0;1;1;1;9;0;1;0;6;1;1;6;0
3484;1188;r01188;0;5;0;1;1;0;0;0;;0;0;0;5;0;0;0;2
3485;1189;r01189;1;;;;0;1;1;1;3;0;1;0;2;1;1;8;2
3486;1190;r01190;0;2;1;;1;1;0;0;;0;0;0;2;1;1;1;1
3487;1190;r01190;0;2;1;;1;1;0;0;;0;0;0;2;1;1;0;1
3488;1191;r01191;0;1;0;1;1;0;0;2;;0;0;0;2;1;1;6;1
3489;1191;r01191;0;1;0;1;1;0;0;2;;0;0;0;2;1;1;0;1
3490;1191;r01191;0;1;0;1;1;0;0;2;;0;0;0;2;1;1;1;1
3491;1192;r01192;0;0;1;;1;1;0;0;;0;0;1;5;1;1;7;0
3492;1193;r01193;0;2;1;;1;0;1;1;9;1;1;1;2;1;1;5;0
3493;1193;r01193;0;2;1;;1;0;1;1;9;1;1;1;2;1;1;0;0
3494;1193;r01193;0;2;1;;1;0;1;1;9;1;1;1;2;1;1;1;0
3495;1194;r01194;0;2;0;1;1;1;1;1;4;1;1;1;3;1;1;7;0
3496;1194;r01194;0;2;0;1;1;1;1;1;4;1;1;1;3;1;1;0;0
3497;1194;r01194;0;2;0;1;1;1;1;1;4;1;1;1;3;1;1;1;0
3498;1194;r01194;0;2;0;1;1;1;1;1;4;1;1;1;3;1;1;9;0
3499;1194;r01194;0;2;0;1;1;1;1;1;9;1;1;1;3;1;1;7;0
3500;1194;r01194;0;2;0;1;1;1;1;1;9;1;1;1;3;1;1;0;0
3501;1194;r01194;0;2;0;1;1;1;1;1;9;1;1;1;3;1;1;1;0
3502;1194;r01194;0;2;0;1;1;1;1;1;9;1;1;1;3;1;1;9;0
3503;1194;r01194;0;2;0;1;1;1;1;1;3;1;1;1;3;1;1;7;0
3504;1194;r01194;0;2;0;1;1;1;1;1;3;1;1;1;3;1;1;0;0
3505;1194;r01194;0;2;0;1;1;1;1;1;3;1;1;1;3;1;1;1;0
3506;1194;r01194;0;2;0;1;1;1;1;1;3;1;1;1;3;1;1;9;0
3507;1194;r01194;0;2;0;1;1;1;1;1;14;1;1;1;3;1;1;7;0
3508;1194;r01194;0;2;0;1;1;1;1;1;14;1;1;1;3;1;1;0;0
3509;1194;r01194;0;2;0;1;1;1;1;1;14;1;1;1;3;1;1;1;0
3510;1194;r01194;0;2;0;1;1;1;1;1;14;1;1;1;3;1;1;9;0
3511;1195;r01195;1;;;;0;1;1;1;9;1;1;1;2;1;1;0;0
3512;1195;r01195;1;;;;0;1;1;1;4;1;1;1;2;1;1;0;0
3513;1196;r01196;0;1;1;;1;1;1;1;4;0;1;1;2;1;1;1;1
3514;1196;r01196;0;1;1;;1;1;1;1;9;0;1;1;2;1;1;1;1
3515;1197;r01197;0;3;0;1;1;1;1;0;9;1;1;0;6;0;0;8;0
3516;1197;r01197;0;3;0;1;1;1;1;0;9;1;1;0;6;0;0;1;0
3517;1197;r01197;0;3;0;1;1;1;1;0;9;1;1;0;6;0;0;0;0
3518;1197;r01197;0;3;0;1;1;1;1;0;14;1;1;0;6;0;0;8;0
3519;1197;r01197;0;3;0;1;1;1;1;0;14;1;1;0;6;0;0;1;0
3520;1197;r01197;0;3;0;1;1;1;1;0;14;1;1;0;6;0;0;0;0
3521;1198;r01198;0;1;1;;1;2;1;1;12;0;0;0;2;1;1;1;1
3522;1198;r01198;0;1;1;;1;2;1;1;12;0;0;0;2;1;1;9;1
3523;1199;r01199;0;1;1;;1;1;0;0;;0;0;0;4;1;1;5;1
3524;1200;r01200;0;3;1;;1;0;2;2;;0;0;0;4;1;1;1;1
3525;1201;r01201;0;1;1;;1;1;1;0;;0;1;0;3;0;0;2;2
3526;1202;r01202;0;2;1;;1;1;1;1;4;1;1;1;1;1;1;1;1
3527;1202;r01202;0;2;1;;1;1;1;1;9;1;1;1;1;1;1;1;1
3528;1203;r01203;0;2;0;1;1;1;0;0;;0;0;0;2;0;0;0;0
3529;1203;r01203;0;2;0;1;1;1;0;0;;0;0;0;2;0;0;5;0
3530;1204;r01204;0;5;1;;1;1;1;1;4;1;1;0;4;1;1;5;0
3531;1204;r01204;0;5;1;;1;1;1;1;4;1;1;0;4;1;1;0;0
3532;1204;r01204;0;5;1;;1;1;1;1;4;1;1;0;4;1;1;1;0
3533;1204;r01204;0;5;1;;1;1;1;1;9;1;1;0;4;1;1;5;0
3534;1204;r01204;0;5;1;;1;1;1;1;9;1;1;0;4;1;1;0;0
3535;1204;r01204;0;5;1;;1;1;1;1;9;1;1;0;4;1;1;1;0
3536;1204;r01204;0;5;1;;1;1;1;1;14;1;1;0;4;1;1;5;0
3537;1204;r01204;0;5;1;;1;1;1;1;14;1;1;0;4;1;1;0;0
3538;1204;r01204;0;5;1;;1;1;1;1;14;1;1;0;4;1;1;1;0
3539;1205;r01205;0;3;1;;1;0;0;0;;0;0;0;4;1;1;2;2
3540;1206;r01206;0;1;0;0;1;2;2;2;;0;0;0;3;1;1;2;1
3541;1206;r01206;0;1;0;0;1;2;2;2;;0;0;0;3;1;1;9;1
3542;1207;r01207;0;2;0;1;1;1;1;1;4;0;1;1;2;1;1;0;1
3543;1207;r01207;0;2;0;1;1;1;1;1;4;0;1;1;2;1;1;1;1
3544;1207;r01207;0;2;0;1;1;1;1;1;9;0;1;1;2;1;1;0;1
3545;1207;r01207;0;2;0;1;1;1;1;1;9;0;1;1;2;1;1;1;1
3546;1208;r01208;0;4;1;;1;1;1;1;4;1;1;1;3;1;1;1;0
3547;1208;r01208;0;4;1;;1;1;1;1;9;1;1;1;3;1;1;1;0
3548;1208;r01208;0;4;1;;1;1;1;1;10;1;1;1;3;1;1;1;0
3549;1209;r01209;0;2;1;;1;0;1;2;;0;0;1;2;0;0;2;1
3550;1209;r01209;0;2;1;;1;0;1;2;;0;0;1;2;0;0;0;1
3551;1209;r01209;0;2;1;;1;0;1;2;;0;0;1;2;0;0;1;1
3552;1210;r01210;1;;;;1;2;0;0;;0;0;0;3;0;0;0;0
3553;1211;r01211;0;2;1;;1;1;2;2;;0;0;0;2;1;1;5;2
3554;1211;r01211;0;2;1;;1;1;2;2;;0;0;0;2;1;1;0;2
3555;1211;r01211;0;2;1;;1;1;2;2;;0;0;0;2;1;1;1;2
3556;1212;r01212;0;3;1;;1;0;1;0;4;1;1;1;2;0;0;0;2
3557;1212;r01212;0;3;1;;1;0;1;0;14;1;1;1;2;0;0;0;2
3558;1213;r01213;0;2;1;;1;0;1;1;4;0;1;0;2;1;1;0;1
3559;1213;r01213;0;2;1;;1;0;1;1;3;0;1;0;2;1;1;0;1
3560;1214;r01214;1;;;;1;1;2;2;;0;0;1;4;1;1;1;2
3561;1214;r01214;1;;;;1;1;2;2;;0;0;1;4;1;1;0;2
3562;1215;r01215;1;;;;1;1;1;1;4;1;1;1;6;1;1;6;2
3563;1215;r01215;1;;;;1;1;1;1;4;1;1;1;6;1;1;0;2
3564;1215;r01215;1;;;;1;1;1;1;4;1;1;1;6;1;1;1;2
3565;1215;r01215;1;;;;1;1;1;1;4;1;1;1;6;1;1;8;2
3566;1215;r01215;1;;;;1;1;1;1;8;1;1;1;6;1;1;6;2
3567;1215;r01215;1;;;;1;1;1;1;8;1;1;1;6;1;1;0;2
3568;1215;r01215;1;;;;1;1;1;1;8;1;1;1;6;1;1;1;2
3569;1215;r01215;1;;;;1;1;1;1;8;1;1;1;6;1;1;8;2
3570;1215;r01215;1;;;;1;1;1;1;5;1;1;1;6;1;1;6;2
3571;1215;r01215;1;;;;1;1;1;1;5;1;1;1;6;1;1;0;2
3572;1215;r01215;1;;;;1;1;1;1;5;1;1;1;6;1;1;1;2
3573;1215;r01215;1;;;;1;1;1;1;5;1;1;1;6;1;1;8;2
3574;1215;r01215;1;;;;1;1;1;1;9;1;1;1;6;1;1;6;2
3575;1215;r01215;1;;;;1;1;1;1;9;1;1;1;6;1;1;0;2
3576;1215;r01215;1;;;;1;1;1;1;9;1;1;1;6;1;1;1;2
3577;1215;r01215;1;;;;1;1;1;1;9;1;1;1;6;1;1;8;2
3578;1215;r01215;1;;;;1;1;1;1;15;1;1;1;6;1;1;6;2
3579;1215;r01215;1;;;;1;1;1;1;15;1;1;1;6;1;1;0;2
3580;1215;r01215;1;;;;1;1;1;1;15;1;1;1;6;1;1;1;2
3581;1215;r01215;1;;;;1;1;1;1;15;1;1;1;6;1;1;8;2
3582;1216;r01216;0;5;0;1;1;0;0;0;;0;0;0;4;1;1;1;0
3583;1217;r01217;1;;;;1;0;0;0;;0;0;0;5;6;6;2;0
3584;1218;r01218;0;4;1;;1;2;1;1;4;1;1;0;2;1;1;1;0
3585;1218;r01218;0;4;1;;1;2;1;1;9;1;1;0;2;1;1;1;0
3586;1219;r01219;1;;;;1;2;0;1;4;0;1;0;3;1;1;3;2
3587;1219;r01219;1;;;;1;2;0;1;3;0;1;0;3;1;1;3;2
3588;1220;r01220;1;;;;1;1;2;0;;0;1;1;2;0;0;3;0
3589;1221;r01221;0;2;1;;1;2;1;1;4;1;1;0;10;1;1;4;2
3590;1221;r01221;0;2;1;;1;2;1;1;4;1;1;0;10;1;1;0;2
3591;1221;r01221;0;2;1;;1;2;1;1;9;1;1;0;10;1;1;4;2
3592;1221;r01221;0;2;1;;1;2;1;1;9;1;1;0;10;1;1;0;2
3593;1221;r01221;0;2;1;;1;2;1;1;12;1;1;0;10;1;1;4;2
3594;1221;r01221;0;2;1;;1;2;1;1;12;1;1;0;10;1;1;0;2
3595;1222;r01222;0;1;1;;1;1;2;2;4;1;1;0;1;0;0;0;0
3596;1223;r01223;0;2;1;;1;0;1;1;4;1;1;0;5;0;0;0;0
3597;1224;r01224;0;5;0;1;1;2;1;1;9;1;1;1;9;1;1;0;1
3598;1225;r01225;0;2;1;;1;1;2;1;4;0;1;0;4;1;1;0;2
3599;1225;r01225;0;2;1;;1;1;2;1;4;0;1;0;4;1;1;1;2
3600;1225;r01225;0;2;1;;1;1;2;1;9;0;1;0;4;1;1;0;2
3601;1225;r01225;0;2;1;;1;1;2;1;9;0;1;0;4;1;1;1;2
3602;1226;r01226;0;2;1;;1;1;1;1;4;1;1;0;4;1;1;0;0
3603;1226;r01226;0;2;1;;1;1;1;1;9;1;1;0;4;1;1;0;0
3604;1227;r01227;0;1;1;;1;1;1;1;9;1;1;1;3;1;1;1;2
3605;1227;r01227;0;1;1;;1;1;1;1;9;1;1;1;3;1;1;9;2
3606;1227;r01227;0;1;1;;1;1;1;1;10;1;1;1;3;1;1;1;2
3607;1227;r01227;0;1;1;;1;1;1;1;10;1;1;1;3;1;1;9;2
3608;1227;r01227;0;1;1;;1;1;1;1;3;1;1;1;3;1;1;1;2
3609;1227;r01227;0;1;1;;1;1;1;1;3;1;1;1;3;1;1;9;2
3610;1227;r01227;0;1;1;;1;1;1;1;13;1;1;1;3;1;1;1;2
3611;1227;r01227;0;1;1;;1;1;1;1;13;1;1;1;3;1;1;9;2
3612;1228;r01228;0;2;1;;1;2;1;1;4;0;0;0;3;1;1;0;1
3613;1228;r01228;0;2;1;;1;2;1;1;9;0;0;0;3;1;1;0;1
3614;1228;r01228;0;2;1;;1;2;1;1;3;0;0;0;3;1;1;0;1
3615;1228;r01228;0;2;1;;1;2;1;1;17;0;0;0;3;1;1;0;1
3616;1229;r01229;1;;;;1;1;1;1;9;1;1;0;5;0;0;8;0
3617;1230;r01230;0;4;1;;1;0;0;2;;0;0;0;5;0;0;0;2
3618;1231;r01231;0;3;0;1;1;1;1;1;4;1;1;0;5;1;1;3;0
3619;1231;r01231;0;3;0;1;1;1;1;1;3;1;1;0;5;1;1;3;0
3620;1232;r01232;0;2;1;;1;1;0;0;;0;0;0;2;1;1;0;2
3621;1232;r01232;0;2;1;;1;1;0;0;;0;0;0;2;1;1;2;2
3622;1233;r01233;0;3;1;;1;1;1;1;4;1;1;2;2;1;1;4;2
3623;1233;r01233;0;3;1;;1;1;1;1;3;1;1;2;2;1;1;4;2
3624;1233;r01233;0;3;1;;1;1;1;1;16;1;1;2;2;1;1;4;2
3625;1234;r01234;0;3;1;;1;1;1;1;9;1;1;0;4;1;1;2;2
3626;1234;r01234;0;3;1;;1;1;1;1;9;1;1;0;4;1;1;0;2
3627;1234;r01234;0;3;1;;1;1;1;1;9;1;1;0;4;1;1;1;2
3628;1235;r01235;0;3;1;;1;1;1;1;4;1;1;2;5;1;1;1;2
3629;1235;r01235;0;3;1;;1;1;1;1;4;1;1;2;5;1;1;9;2
3630;1235;r01235;0;3;1;;1;1;1;1;9;1;1;2;5;1;1;1;2
3631;1235;r01235;0;3;1;;1;1;1;1;9;1;1;2;5;1;1;9;2
3632;1235;r01235;0;3;1;;1;1;1;1;14;1;1;2;5;1;1;1;2
3633;1235;r01235;0;3;1;;1;1;1;1;14;1;1;2;5;1;1;9;2
3634;1235;r01235;0;3;1;;1;1;1;1;8;1;1;2;5;1;1;1;2
3635;1235;r01235;0;3;1;;1;1;1;1;8;1;1;2;5;1;1;9;2
3636;1236;r01236;0;2;1;;1;1;1;1;4;1;1;1;2;1;1;1;0
3637;1236;r01236;0;2;1;;1;1;1;1;9;1;1;1;2;1;1;1;0
3638;1237;r01237;0;2;1;;0;1;1;1;4;1;1;0;2;1;1;2;0
3639;1238;r01238;0;5;1;;0;0;0;0;;0;0;0;2;1;1;0;0
3640;1239;r01239;1;;;;1;1;1;1;9;1;1;0;4;0;0;8;0
3641;1239;r01239;1;;;;1;1;1;1;4;1;1;0;4;0;0;8;0
3642;1240;r01240;0;1;1;;1;1;1;1;4;0;1;0;1;0;0;0;0
3643;1240;r01240;0;1;1;;1;1;1;1;9;0;1;0;1;0;0;0;0
3644;1241;r01241;0;2;1;;1;2;0;0;;0;0;0;3;1;1;2;0
3645;1242;r01242;0;2;1;;1;2;0;0;;0;0;0;2;0;0;0;1
3646;1243;r01243;0;3;1;;1;0;2;2;;0;0;0;3;5;5;2;1
3647;1243;r01243;0;3;1;;1;0;2;2;;0;0;0;3;5;5;0;1
3648;1244;r01244;0;3;1;;1;0;0;0;;0;1;0;4;0;0;0;0
3649;1244;r01244;0;3;1;;1;0;0;0;;0;1;0;4;0;0;4;0
3650;1244;r01244;0;3;1;;1;0;0;0;;0;1;0;4;0;0;2;0
3651;1245;r01245;0;3;1;;1;0;0;2;;0;0;0;5;1;1;0;2
3652;1246;r01246;0;1;1;;1;1;1;1;9;1;1;0;3;0;0;7;1
3653;1247;r01247;1;;;;1;1;2;1;9;1;1;0;3;1;1;7;2
3654;1247;r01247;1;;;;1;1;2;1;9;1;1;0;3;1;1;8;2
3655;1247;r01247;1;;;;1;1;2;1;9;1;1;0;3;1;1;9;2
3656;1247;r01247;1;;;;1;1;2;1;9;1;1;0;3;1;1;1;2
3657;1247;r01247;1;;;;1;1;2;1;1;1;1;0;3;1;1;7;2
3658;1247;r01247;1;;;;1;1;2;1;1;1;1;0;3;1;1;8;2
3659;1247;r01247;1;;;;1;1;2;1;1;1;1;0;3;1;1;9;2
